timestamp,open,high,low,close,volume
2020-11-24 11:17:00,545.06,545.3399,544.475,545.0484,124443
2020-11-24 11:16:00,545.78,546.0,545.07,545.07,70132
2020-11-24 11:15:00,546.15,546.4848,545.6,545.7834,70588
2020-11-24 11:14:00,545.8,546.15,545.55,546.1499,67433
2020-11-24 11:13:00,545.9999,546.0721,545.5,545.76,82576
2020-11-24 11:12:00,546.735,546.74,545.8341,546.0,62958
2020-11-24 11:11:00,546.3891,546.98,546.3891,546.6535,125606
2020-11-24 11:10:00,546.16,546.4296,545.5001,546.31,97632
2020-11-24 11:09:00,547.145,547.29,546.0,546.205,106315
2020-11-24 11:08:00,548.08,548.09,546.7,547.136,146161
2020-11-24 11:07:00,548.18,548.5304,548.0,548.17,122993
2020-11-24 11:06:00,548.26,548.49,548.0,548.11,116436
2020-11-24 11:05:00,547.6502,548.39,547.49,548.25,188399
2020-11-24 11:04:00,547.0443,547.8,546.67,547.5972,117018
2020-11-24 11:03:00,547.325,547.72,546.65,547.06,114155
2020-11-24 11:02:00,546.4568,547.55,546.4568,547.3283,166715
2020-11-24 11:01:00,546.575,547.0,546.23,546.49,172446
2020-11-24 11:00:00,546.1,546.67,545.62,546.4899,85743
2020-11-24 10:59:00,545.17,546.5,544.75,546.2199,124028
2020-11-24 10:58:00,546.6503,546.88,545.23,545.23,117330
2020-11-24 10:57:00,546.4189,546.88,546.1101,546.52,123144
2020-11-24 10:56:00,545.28,546.9,545.0,546.485,156808
2020-11-24 10:55:00,545.7,545.97,544.85,545.2899,123338
2020-11-24 10:54:00,546.65,546.6726,545.56,545.56,123737
2020-11-24 10:53:00,545.0,546.665,545.0,546.4415,272767
2020-11-24 10:52:00,544.4584,545.5,544.341,544.92,150116
2020-11-24 10:51:00,543.51,545.35,543.3601,544.3,154548
2020-11-24 10:50:00,543.4701,544.1,543.09,543.6422,76351
2020-11-24 10:49:00,543.235,543.99,543.0,543.5695,102346
2020-11-24 10:48:00,542.7225,543.885,542.53,543.245,109079
2020-11-24 10:47:00,543.665,543.83,542.1701,542.6544,150628
2020-11-24 10:46:00,544.45,544.6499,543.12,543.72,133647
2020-11-24 10:45:00,544.7601,545.2,544.0,544.6467,150698
2020-11-24 10:44:00,544.5,545.25,544.3,544.8215,107550
2020-11-24 10:43:00,544.3966,545.42,544.3,544.4054,107191
2020-11-24 10:42:00,543.98,545.43,543.8601,544.4,169650
2020-11-24 10:41:00,545.085,545.24,543.755,544.0,179022
2020-11-24 10:40:00,544.27,545.51,544.16,545.06,190691
2020-11-24 10:39:00,545.1,545.4,544.12,544.2601,151825
2020-11-24 10:38:00,544.795,545.4,543.86,545.08,262292
2020-11-24 10:37:00,544.44,545.0,544.2301,544.7989,301907
2020-11-24 10:36:00,543.0,544.56,543.0,544.34,188136
2020-11-24 10:35:00,543.895,543.98,542.2049,542.965,158549
2020-11-24 10:34:00,543.07,544.5999,543.0035,543.8901,278884
2020-11-24 10:33:00,541.85,543.1399,541.711,543.0,255429
2020-11-24 10:32:00,541.58,542.27,541.17,541.6953,234021
2020-11-24 10:31:00,539.2,541.58,539.2,541.58,192068
2020-11-24 10:30:00,538.6,539.83,538.6,539.255,82164
2020-11-24 10:29:00,538.595,539.349,538.28,538.675,82460
2020-11-24 10:28:00,539.635,540.48,538.29,538.42,112458
2020-11-24 10:27:00,540.0,540.82,539.33,539.62,141929
2020-11-24 10:26:00,539.73,540.3699,539.18,540.07,112192
2020-11-24 10:25:00,539.58,540.2,539.17,539.73,96209
2020-11-24 10:24:00,539.76,540.6581,539.1102,539.61,118795
2020-11-24 10:23:00,539.11,540.3999,539.0006,539.87,133625
2020-11-24 10:22:00,539.1137,540.0,538.23,539.02,138976
2020-11-24 10:21:00,537.55,539.2,537.55,539.02,106567
2020-11-24 10:20:00,537.8,538.67,537.5,537.6488,83925
2020-11-24 10:19:00,538.005,538.9899,537.28,537.6872,117281
2020-11-24 10:18:00,538.5423,538.98,537.72,538.12,102324
2020-11-24 10:17:00,536.69,538.86,536.64,538.4913,115103
2020-11-24 10:16:00,537.477,537.6999,536.0,536.89,164838
2020-11-24 10:15:00,539.49,539.78,537.34,537.57,131691
2020-11-24 10:14:00,537.66,539.5,537.6006,539.49,115292
2020-11-24 10:13:00,539.59,539.59,537.6,537.71,141032
2020-11-24 10:12:00,540.345,540.4199,538.5,539.4766,188301
2020-11-24 10:11:00,540.7485,542.3,540.04,540.15,280669
2020-11-24 10:10:00,539.83,541.0,539.3,540.7899,161530
2020-11-24 10:09:00,540.3363,540.6,539.62,539.83,163564
2020-11-24 10:08:00,539.7411,540.68,539.31,540.239,261205
2020-11-24 10:07:00,538.6333,540.13,538.6333,539.74,292965
2020-11-24 10:06:00,537.09,538.9599,536.9201,538.59,162023
2020-11-24 10:05:00,536.33,537.71,536.3,537.055,128136
2020-11-24 10:04:00,538.48,538.48,535.51,536.5,220520
2020-11-24 10:03:00,538.45,539.1,538.2602,538.4169,139403
2020-11-24 10:02:00,537.6709,539.2,537.6709,538.26,188171
2020-11-24 10:01:00,536.895,538.2299,536.8,537.6457,144469
2020-11-24 10:00:00,538.56,539.01,536.56,537.0562,251188
2020-11-24 09:59:00,536.2676,538.66,536.215,538.6191,262105
2020-11-24 09:58:00,534.05,536.56,534.04,536.26,202745
2020-11-24 09:57:00,534.84,535.29,534.09,534.215,202512
2020-11-24 09:56:00,535.4043,535.4899,534.5,534.8155,213235
2020-11-24 09:55:00,536.92,537.0,534.8101,535.1552,228293
2020-11-24 09:54:00,535.84,537.0,535.0,536.93,296776
2020-11-24 09:53:00,533.965,536.5078,533.8515,535.7358,330867
2020-11-24 09:52:00,532.58,534.28,532.3501,534.0,303582
2020-11-24 09:51:00,530.34,532.8794,530.085,532.6385,295828
2020-11-24 09:50:00,528.55,530.9777,528.3801,530.3699,324035
2020-11-24 09:49:00,527.4948,528.69,527.1,528.505,271357
2020-11-24 09:48:00,528.05,528.05,526.2,527.55,355516
2020-11-24 09:47:00,530.6407,531.52,527.8553,527.9901,391560
2020-11-24 09:46:00,532.91,533.09,530.0,530.6577,321653
2020-11-24 09:45:00,531.92,533.4499,531.92,533.075,235653
2020-11-24 09:44:00,532.9,533.0372,530.2,531.9994,307596
2020-11-24 09:43:00,536.3499,536.35,532.0,532.6132,277408
2020-11-24 09:42:00,535.85,537.47,535.5,536.35,211813
2020-11-24 09:41:00,535.87,537.56,535.46,535.855,378660
2020-11-24 09:40:00,534.8491,537.4299,534.18,535.87,280845
2020-11-24 09:39:00,535.9558,535.9783,534.63,534.95,237150
2020-11-24 09:38:00,534.2275,536.36,534.0,535.8136,231476
2020-11-24 09:37:00,531.985,536.24,531.5338,534.32,413748
2020-11-24 09:36:00,538.0,538.35,531.041,531.9916,544551
2020-11-24 09:35:00,541.55,541.74,537.5,538.055,333926
2020-11-24 09:34:00,542.8425,543.0,540.151,541.32,287519
2020-11-24 09:33:00,538.65,543.17,536.58,542.8899,366741
2020-11-24 09:32:00,536.995,539.8,536.56,538.5,399115
2020-11-24 09:31:00,540.4,542.3599,536.0,536.997,1129535
2020-11-24 09:30:00,540.61,540.83,540.21,540.21,19093
2020-11-24 09:29:00,542.6,542.61,540.3,541.0,34565
2020-11-24 09:28:00,542.3301,543.0,542.3301,542.6003,4939
2020-11-24 09:27:00,543.0921,543.2,542.05,542.49,8926
2020-11-24 09:26:00,543.75,544.0,543.0,543.0,13953
2020-11-24 09:25:00,542.8,543.5,542.8,543.5,8605
2020-11-24 09:24:00,542.02,542.5,541.8,542.5,10302
2020-11-24 09:23:00,541.8605,542.26,541.85,541.9,5610
2020-11-24 09:22:00,541.42,542.16,541.256,542.1008,12967
2020-11-24 09:21:00,542.06,542.06,541.44,541.49,17176
2020-11-24 09:20:00,542.89,542.95,542.0145,542.2,11784
2020-11-24 09:19:00,543.35,543.5,542.7,542.8001,8623
2020-11-24 09:18:00,543.5,543.5,542.83,543.1,9253
2020-11-24 09:17:00,543.16,543.98,543.16,543.5,6231
2020-11-24 09:16:00,543.25,544.0,543.0,543.09,16397
2020-11-24 09:15:00,542.8,543.25,542.8,543.16,7622
2020-11-24 09:14:00,542.55,543.19,542.17,543.19,9191
2020-11-24 09:13:00,543.2,543.2,542.17,542.66,15124
2020-11-24 09:12:00,543.06,543.49,542.98,543.28,8343
2020-11-24 09:11:00,544.5468,544.5468,542.65,543.02,27962
2020-11-24 09:10:00,542.9,544.5367,542.9,544.47,34777
2020-11-24 09:09:00,541.442,542.96,541.442,542.96,21418
2020-11-24 09:08:00,541.4999,541.84,541.0,541.4401,17302
2020-11-24 09:07:00,540.68,541.8374,540.59,541.24,29388
2020-11-24 09:06:00,541.85,541.85,540.21,540.6,46207
2020-11-24 09:05:00,543.23,543.23,541.9,541.9,40989
2020-11-24 09:04:00,542.2,543.1,542.0,543.0,46368
2020-11-24 09:03:00,543.69,543.69,542.0,542.0,35312
2020-11-24 09:02:00,544.7995,544.8392,543.75,543.84,30657
2020-11-24 09:01:00,544.7,544.84,544.4526,544.7,15493
2020-11-24 09:00:00,544.4996,544.7,544.3,544.7,10944
2020-11-24 08:59:00,544.98,544.99,544.3,544.5,18814
2020-11-24 08:58:00,544.2,544.98,544.11,544.9541,13189
2020-11-24 08:57:00,544.98,544.98,544.0501,544.1,22899
2020-11-24 08:56:00,545.1,545.4944,544.73,544.9899,27485
2020-11-24 08:55:00,545.8,545.81,545.02,545.07,18731
2020-11-24 08:54:00,546.0,546.0,545.5,545.82,13441
2020-11-24 08:53:00,546.13,546.74,546.0,546.22,11636
2020-11-24 08:52:00,547.5,547.5,545.75,546.0018,32817
2020-11-24 08:51:00,547.82,547.82,547.5,547.5,13144
2020-11-24 08:50:00,547.9,547.959,547.6,547.6,8045
2020-11-24 08:49:00,548.0,548.13,547.89,547.9999,4813
2020-11-24 08:48:00,547.8068,548.15,547.8009,548.0,9194
2020-11-24 08:47:00,548.23,548.23,547.7,547.99,8960
2020-11-24 08:46:00,547.88,548.05,547.7,548.05,7681
2020-11-24 08:45:00,547.8623,547.89,547.62,547.62,8845
2020-11-24 08:44:00,548.3,548.3,547.69,547.69,14891
2020-11-24 08:43:00,548.0,548.26,548.0,548.15,13895
2020-11-24 08:42:00,547.989,548.0,547.85,548.0,9313
2020-11-24 08:41:00,547.6,548.0,547.5,547.8173,18755
2020-11-24 08:40:00,547.7,547.7499,547.55,547.55,6525
2020-11-24 08:39:00,547.77,547.8,547.6,547.75,5765
2020-11-24 08:38:00,547.5,547.7542,547.5,547.7542,6748
2020-11-24 08:37:00,547.88,547.95,547.5,547.78,7249
2020-11-24 08:36:00,547.7,547.87,547.52,547.84,8394
2020-11-24 08:35:00,547.3,547.84,547.2,547.55,12938
2020-11-24 08:34:00,547.2,547.3,547.08,547.3,6769
2020-11-24 08:33:00,547.1,547.3,547.0,547.019,13239
2020-11-24 08:32:00,547.1,547.182,547.0,547.0999,6023
2020-11-24 08:31:00,547.46,547.5,547.0,547.0,19327
2020-11-24 08:30:00,547.25,547.46,547.11,547.46,9659
2020-11-24 08:29:00,547.15,547.299,547.0,547.22,7344
2020-11-24 08:28:00,547.15,547.23,547.0,547.1,19512
2020-11-24 08:27:00,546.58,547.15,546.4691,547.05,11913
2020-11-24 08:26:00,546.2,546.77,546.2,546.6,7109
2020-11-24 08:25:00,545.8,546.1999,545.79,545.97,2857
2020-11-24 08:24:00,545.7603,546.0,545.7603,545.7923,2218
2020-11-24 08:23:00,545.82,546.0,545.82,545.9,4311
2020-11-24 08:22:00,545.7241,545.92,545.7241,545.92,3287
2020-11-24 08:21:00,545.7,545.75,545.5698,545.75,2062
2020-11-24 08:20:00,545.8,545.8,545.5101,545.68,4803
2020-11-24 08:19:00,545.8,545.92,545.65,545.92,2299
2020-11-24 08:18:00,545.9,545.9999,545.6216,545.92,3092
2020-11-24 08:17:00,545.6,545.85,545.5522,545.75,4896
2020-11-24 08:16:00,546.01,546.01,545.5,545.5,6454
2020-11-24 08:15:00,546.25,546.5,546.0329,546.49,5320
2020-11-24 08:14:00,545.8,546.1,545.6601,546.1,9267
2020-11-24 08:13:00,545.96,546.0,545.74,545.89,5808
2020-11-24 08:12:00,546.2499,546.3999,545.8,545.974,4382
2020-11-24 08:11:00,546.6,546.7,545.8,546.05,21979
2020-11-24 08:10:00,546.2,546.64,546.2,546.55,6067
2020-11-24 08:09:00,546.01,546.4,546.01,546.2,7541
2020-11-24 08:08:00,545.701,546.0,545.701,546.0,7739
2020-11-24 08:07:00,545.45,545.954,545.35,545.86,7001
2020-11-24 08:06:00,545.2901,545.56,545.1613,545.3858,11352
2020-11-24 08:05:00,546.48,546.5,545.3,545.3,25863
2020-11-24 08:04:00,546.22,546.52,546.22,546.5,7169
2020-11-24 08:03:00,546.71,547.0,546.2,546.2,8845
2020-11-24 08:02:00,547.4657,547.4657,546.6893,547.0,19235
2020-11-24 08:01:00,543.7575,548.6703,521.2,547.46,212226
2020-11-24 08:00:00,545.76,545.89,545.1,545.79,11653
2020-11-24 07:59:00,545.99,546.12,545.45,545.45,12186
2020-11-24 07:58:00,545.6,545.95,545.4,545.95,8451
2020-11-24 07:57:00,545.9,545.91,545.7,545.7,1476
2020-11-24 07:56:00,545.62,546.35,545.62,546.0,4805
2020-11-24 07:55:00,546.33,546.35,545.52,545.7,8990
2020-11-24 07:54:00,546.71,546.71,546.35,546.35,3894
2020-11-24 07:53:00,546.7,546.7,546.5,546.5,4380
2020-11-24 07:52:00,547.2,547.28,546.7,546.7,11900
2020-11-24 07:51:00,547.62,547.62,547.21,547.36,7135
2020-11-24 07:50:00,547.65,547.9,547.2,547.9,6986
2020-11-24 07:49:00,547.39,547.75,547.38,547.5,4982
2020-11-24 07:48:00,548.5,548.53,547.48,547.5,14798
2020-11-24 07:47:00,548.5,548.6,548.2,548.27,7590
2020-11-24 07:46:00,547.5,548.5,547.5,548.5,13680
2020-11-24 07:45:00,547.7,548.18,547.48,547.48,21476
2020-11-24 07:44:00,547.19,547.77,547.19,547.77,7256
2020-11-24 07:43:00,546.66,547.2,546.65,547.2,18962
2020-11-24 07:42:00,546.47,546.5,546.15,546.5,6665
2020-11-24 07:41:00,545.94,546.5,545.84,546.47,14330
2020-11-24 07:40:00,545.5,545.8,545.3,545.8,8686
2020-11-24 07:39:00,544.89,545.5,544.77,545.5,12417
2020-11-24 07:38:00,544.76,545.0,544.76,544.95,5609
2020-11-24 07:37:00,544.38,544.7,544.38,544.57,3301
2020-11-24 07:36:00,544.07,544.45,544.07,544.19,1794
2020-11-24 07:35:00,544.75,544.75,544.2,544.2,5290
2020-11-24 07:34:00,544.84,544.84,544.56,544.75,4511
2020-11-24 07:33:00,544.56,544.8,544.56,544.79,3670
2020-11-24 07:32:00,543.88,544.76,543.88,544.76,6325
2020-11-24 07:31:00,543.75,543.8,543.7,543.8,2211
2020-11-24 07:30:00,543.72,543.9,543.7,543.9,3013
2020-11-24 07:29:00,543.75,543.99,543.75,543.75,1883
2020-11-24 07:28:00,543.95,544.1,543.6,543.79,10778
2020-11-24 07:27:00,543.84,544.1,543.75,543.84,5414
2020-11-24 07:26:00,543.4,543.76,543.3,543.76,5845
2020-11-24 07:25:00,543.85,543.85,543.3,543.3,11488
2020-11-24 07:24:00,544.49,544.49,543.7,544.0,9991
2020-11-24 07:23:00,545.1,545.1,544.4,544.4,8046
2020-11-24 07:22:00,545.2,545.34,545.2,545.28,2483
2020-11-24 07:21:00,545.25,545.25,544.9,545.0,5141
2020-11-24 07:20:00,544.98,545.29,544.98,545.25,7174
2020-11-24 07:19:00,544.34,545.0,544.34,544.86,11831
2020-11-24 07:18:00,543.9,544.11,543.85,544.11,3402
2020-11-24 07:17:00,544.5,544.5,543.61,543.61,4861
2020-11-24 07:16:00,543.75,544.57,543.75,544.5,7572
2020-11-24 07:15:00,543.21,543.8,543.21,543.8,4308
2020-11-24 07:14:00,543.69,543.69,543.28,543.3,12313
2020-11-24 07:13:00,543.8,543.88,543.75,543.8,2989
2020-11-24 07:12:00,543.88,543.99,543.8,543.89,3617
2020-11-24 07:11:00,543.77,544.18,543.71,543.89,10536
2020-11-24 07:10:00,543.73,543.95,543.73,543.9,4417
2020-11-24 07:09:00,544.0,544.0,543.53,543.82,6791
2020-11-24 07:08:00,544.47,544.47,543.77,543.77,6846
2020-11-24 07:07:00,543.8,544.0,543.44,544.0,9768
2020-11-24 07:06:00,544.1,544.89,543.67,543.67,17565
2020-11-24 07:05:00,544.8,545.2,544.0,544.0,15175
2020-11-24 07:04:00,544.09,545.33,543.85,544.94,10379
2020-11-24 07:03:00,545.26,545.5,543.5,544.68,47480
2020-11-24 07:02:00,543.89,545.13,543.7,545.05,23597
2020-11-24 07:01:00,543.78,544.02,541.0,544.02,33596
2020-11-24 07:00:00,542.0,544.79,542.0,543.28,7049
2020-11-24 06:59:00,543.47,543.47,542.66,542.66,38313
2020-11-24 06:58:00,543.25,543.25,543.12,543.12,598
2020-11-24 06:57:00,544.01,544.01,543.0,543.01,6260
2020-11-24 06:56:00,544.74,544.74,544.01,544.01,1731
2020-11-24 06:55:00,544.5,544.5,544.37,544.5,2528
2020-11-24 06:54:00,544.25,544.25,544.25,544.25,573
2020-11-24 06:53:00,544.34,544.34,544.12,544.3,1852
2020-11-24 06:52:00,543.86,545.0,543.86,544.32,16275
2020-11-24 06:51:00,543.0,543.98,543.0,543.38,8400
2020-11-24 06:50:00,543.47,543.47,543.0,543.0,3514
2020-11-24 06:49:00,543.0,543.15,543.0,543.0,2424
2020-11-24 06:48:00,543.8,543.82,543.0,543.0,9376
2020-11-24 06:47:00,543.73,543.8,543.73,543.8,862
2020-11-24 06:46:00,543.5,543.5,543.5,543.5,861
2020-11-24 06:45:00,543.26,543.33,543.2,543.2,1076
2020-11-24 06:44:00,543.2,543.2,543.0,543.0,2013
2020-11-24 06:43:00,543.5,543.79,543.16,543.16,1672
2020-11-24 06:42:00,543.74,543.89,543.5,543.5,1969
2020-11-24 06:41:00,543.77,543.77,543.51,543.77,904
2020-11-24 06:40:00,543.0,543.84,543.0,543.84,5783
2020-11-24 06:39:00,543.53,543.53,543.22,543.22,818
2020-11-24 06:38:00,543.04,543.94,543.0,543.94,3430
2020-11-24 06:37:00,543.67,543.67,543.0,543.0,4648
2020-11-24 06:36:00,543.21,543.86,543.21,543.7,1444
2020-11-24 06:35:00,543.78,543.78,543.4,543.4,2054
2020-11-24 06:34:00,546.0,546.0,544.26,544.26,4460
2020-11-24 06:33:00,543.48,545.6,543.48,545.6,12807
2020-11-24 06:32:00,543.04,543.5,543.0,543.03,3226
2020-11-24 06:31:00,541.5,543.0,541.5,543.0,15028
2020-11-24 06:30:00,541.0,541.8,541.0,541.8,2357
2020-11-24 06:29:00,540.4,541.0,540.4,541.0,6034
2020-11-24 06:28:00,539.83,540.13,539.83,540.13,1993
2020-11-24 06:27:00,539.83,539.83,539.82,539.82,530
2020-11-24 06:25:00,539.8,539.83,539.8,539.83,1215
2020-11-24 06:24:00,539.6,539.6,539.6,539.6,527
2020-11-24 06:23:00,539.82,539.82,539.82,539.82,368
2020-11-24 06:21:00,539.82,539.82,539.82,539.82,766
2020-11-24 06:20:00,538.4,539.05,538.4,539.05,1219
2020-11-24 06:18:00,538.13,538.13,538.0,538.0,1873
2020-11-24 06:17:00,538.61,538.61,538.5,538.5,1592
2020-11-24 06:16:00,538.8,538.8,538.8,538.8,359
2020-11-24 06:14:00,538.9,538.9,538.9,538.9,561
2020-11-24 06:11:00,539.0,539.0,539.0,539.0,281
2020-11-24 06:09:00,539.5,539.5,539.5,539.5,1015
2020-11-24 06:06:00,539.5,539.5,539.5,539.5,703
2020-11-24 06:05:00,538.75,539.11,538.75,539.0,1110
2020-11-24 06:04:00,539.0,539.0,539.0,539.0,492
2020-11-24 06:03:00,539.4,539.4,539.0,539.0,1240
2020-11-24 06:02:00,540.0,540.0,539.99,539.99,2124
2020-11-24 06:01:00,539.5,539.97,539.5,539.97,1326
2020-11-24 06:00:00,540.18,540.18,539.31,539.31,2069
2020-11-24 05:59:00,540.18,540.18,540.18,540.18,720
2020-11-24 05:58:00,540.76,540.76,540.66,540.66,1012
2020-11-24 05:57:00,540.7,540.76,540.7,540.73,581
2020-11-24 05:56:00,541.0,541.0,541.0,541.0,760
2020-11-24 05:55:00,541.21,541.21,541.0,541.0,925
2020-11-24 05:54:00,541.2,541.2,541.2,541.2,2286
2020-11-24 05:52:00,540.87,540.87,540.87,540.87,690
2020-11-24 05:51:00,540.72,540.72,540.72,540.72,384
2020-11-24 05:48:00,541.0,541.0,540.9,540.92,895
2020-11-24 05:47:00,541.77,541.77,540.5,540.5,3541
2020-11-24 05:46:00,541.08,541.77,541.08,541.77,3822
2020-11-24 05:45:00,540.5,540.5,540.5,540.5,903
2020-11-24 05:44:00,541.0,541.0,540.52,540.52,427
2020-11-24 05:42:00,540.8,541.0,540.7,541.0,1718
2020-11-24 05:40:00,540.2,540.2,540.2,540.2,591
2020-11-24 05:39:00,541.0,541.15,541.0,541.15,2571
2020-11-24 05:38:00,540.0,540.78,540.0,540.78,1357
2020-11-24 05:37:00,540.2,540.2,540.2,540.2,666
2020-11-24 05:36:00,540.0,540.0,540.0,540.0,864
2020-11-24 05:35:00,540.65,540.65,539.5,539.54,2893
2020-11-24 05:34:00,541.5,541.5,541.2,541.2,1573
2020-11-24 05:33:00,541.0,541.49,541.0,541.49,2920
2020-11-24 05:32:00,539.63,541.0,539.63,540.8,7853
2020-11-24 05:31:00,539.49,540.0,539.2,540.0,4068
2020-11-24 05:30:00,539.09,539.75,539.09,539.52,3200
2020-11-24 05:29:00,538.69,539.1,538.68,539.0,6011
2020-11-24 05:27:00,537.3,537.9,537.3,537.9,2830
2020-11-24 05:25:00,536.5,537.3,536.0,537.3,3056
2020-11-24 05:24:00,536.31,536.75,536.31,536.75,2524
2020-11-24 05:23:00,536.2,536.2,536.05,536.05,591
2020-11-24 05:21:00,535.79,535.8,535.79,535.79,764
2020-11-24 05:20:00,535.95,535.95,535.95,535.95,409
2020-11-24 05:19:00,536.72,536.72,536.72,536.72,441
2020-11-24 05:18:00,536.64,536.77,536.6,536.76,2635
2020-11-24 05:17:00,534.94,536.63,534.94,536.63,3847
2020-11-24 05:13:00,534.77,534.79,534.77,534.79,666
2020-11-24 05:12:00,534.95,534.95,534.95,534.95,485
2020-11-24 05:10:00,534.89,534.89,534.89,534.89,453
2020-11-24 05:09:00,534.9,534.9,534.74,534.9,638
2020-11-24 05:08:00,534.89,535.0,534.89,534.9,2495
2020-11-24 05:06:00,534.05,534.05,534.05,534.05,587
2020-11-24 05:05:00,534.5,534.5,534.39,534.39,1787
2020-11-24 05:03:00,532.9,533.54,532.9,533.54,948
2020-11-24 05:02:00,533.02,533.32,532.61,532.61,2170
2020-11-24 05:00:00,533.0,533.0,533.0,533.0,1886
2020-11-24 04:57:00,535.0,535.0,534.26,534.26,2669
2020-11-24 04:56:00,535.0,535.0,535.0,535.0,2555
2020-11-24 04:55:00,535.92,535.92,535.0,535.01,2128
2020-11-24 04:50:00,536.5,536.52,536.4,536.4,804
2020-11-24 04:49:00,537.0,537.0,537.0,537.0,475
2020-11-24 04:48:00,536.79,536.79,536.79,536.79,348
2020-11-24 04:46:00,537.1,537.1,537.0,537.0,789
2020-11-24 04:44:00,537.15,537.2,537.1,537.1,934
2020-11-24 04:42:00,536.9,537.0,536.9,537.0,3172
2020-11-24 04:41:00,536.53,536.53,536.53,536.53,215
2020-11-24 04:39:00,536.8,537.0,536.8,537.0,971
2020-11-24 04:38:00,536.39,536.49,536.39,536.49,1275
2020-11-24 04:37:00,536.36,536.36,536.36,536.36,437
2020-11-24 04:36:00,536.39,536.39,536.39,536.39,592
2020-11-24 04:35:00,536.49,536.49,536.41,536.41,491
2020-11-24 04:34:00,536.49,536.49,536.49,536.49,828
2020-11-24 04:32:00,536.2,536.2,536.2,536.2,483
2020-11-24 04:31:00,536.2,536.2,536.2,536.2,373
2020-11-24 04:30:00,536.01,536.01,536.01,536.01,398
2020-11-24 04:29:00,535.63,535.8,535.63,535.8,1276
2020-11-24 04:28:00,535.98,535.98,535.81,535.81,1236
2020-11-24 04:26:00,536.4,536.4,536.4,536.4,1650
2020-11-24 04:25:00,536.75,536.78,536.75,536.78,884
2020-11-24 04:24:00,536.77,536.77,536.75,536.77,1284
2020-11-24 04:22:00,536.75,537.0,536.75,537.0,1276
2020-11-24 04:20:00,537.03,537.03,537.0,537.0,2699
2020-11-24 04:19:00,537.04,537.04,537.0,537.02,916
2020-11-24 04:18:00,537.22,537.22,537.0,537.0,2602
2020-11-24 04:17:00,537.66,537.93,537.34,537.39,4765
2020-11-24 04:16:00,537.9,537.98,537.61,537.61,1859
2020-11-24 04:15:00,537.17,537.17,537.17,537.17,1140
2020-11-24 04:14:00,536.81,536.81,536.81,536.81,1032
2020-11-24 04:13:00,536.54,536.7,536.4,536.7,1047
2020-11-24 04:12:00,537.0,537.17,536.81,536.81,2460
2020-11-24 04:11:00,536.4,536.4,536.4,536.4,677
2020-11-24 04:10:00,537.5,537.5,537.0,537.0,3207
2020-11-24 04:09:00,537.6,537.6,537.6,537.6,467
2020-11-24 04:08:00,537.64,537.9,537.6,537.9,3762
2020-11-24 04:07:00,538.0,538.01,537.87,537.87,2593
2020-11-24 04:06:00,537.25,537.8,537.16,537.8,3483
2020-11-24 04:05:00,537.0,537.01,537.0,537.01,1940
2020-11-24 04:04:00,536.0,537.02,536.0,537.0,5615
2020-11-24 04:03:00,536.04,536.05,535.01,535.5,2308
2020-11-24 04:02:00,537.03,537.03,536.77,537.0,3316
2020-11-24 04:01:00,534.0,536.8,533.0,536.8,8298
2020-11-23 20:00:00,529.99,530.0,529.8,530.0,11795
2020-11-23 19:59:00,529.67,529.7,529.51,529.66,7217
2020-11-23 19:58:00,529.8,529.99,529.8,529.8,6442
2020-11-23 19:57:00,530.2,530.2,529.8,529.98,9011
2020-11-23 19:56:00,530.4,530.4,530.1,530.1,3535
2020-11-23 19:55:00,530.21,530.4,530.21,530.4,1450
2020-11-23 19:54:00,530.45,530.5,530.0,530.25,7525
2020-11-23 19:53:00,530.64,530.75,530.53,530.53,3574
2020-11-23 19:52:00,530.59,530.65,530.59,530.65,3021
2020-11-23 19:51:00,530.75,530.75,530.6,530.6,2684
2020-11-23 19:50:00,530.61,530.72,530.61,530.7001,1698
2020-11-23 19:49:00,530.67,530.7,530.67,530.69,1611
2020-11-23 19:48:00,530.6,530.6999,530.54,530.67,1550
2020-11-23 19:46:00,530.43,530.5,530.25,530.5,5758
2020-11-23 19:45:00,530.4,530.44,530.37,530.43,1566
2020-11-23 19:44:00,530.32,530.49,530.3,530.31,2949
2020-11-23 19:43:00,530.43,530.43,530.2,530.3,1997
2020-11-23 19:42:00,530.55,530.55,530.3,530.47,1821
2020-11-23 19:41:00,530.6,530.72,530.53,530.53,891
2020-11-23 19:40:00,530.5,530.6,530.4,530.59,2133
2020-11-23 19:39:00,530.5,530.65,530.5,530.65,2411
2020-11-23 19:38:00,530.67,530.75,530.6,530.72,1845
2020-11-23 19:37:00,530.5,530.67,530.5,530.67,2027
2020-11-23 19:36:00,530.6,530.6699,530.5,530.5,2458
2020-11-23 19:35:00,530.49,530.67,530.49,530.67,2818
2020-11-23 19:34:00,530.9,530.9,530.56,530.56,2954
2020-11-23 19:33:00,530.79,530.85,530.76,530.85,2949
2020-11-23 19:32:00,530.8,530.8,530.65,530.78,3926
2020-11-23 19:31:00,530.24,530.74,530.24,530.73,6287
2020-11-23 19:30:00,529.9,530.3,529.9,530.15,8419
2020-11-23 19:29:00,529.9,530.0,529.86,529.91,2972
2020-11-23 19:28:00,529.92,529.95,529.85,529.9,3653
2020-11-23 19:27:00,529.9,529.99,529.31,529.92,10682
2020-11-23 19:26:00,530.0,530.0,529.84,529.99,3716
